,trialid,sentnum,ianum,ia,lang,uniform_id,skip,firstfix.dur,firstrun.dur,dur,firstrun.nfix,nfix,refix,reread
25,1.0,2.0,26.0,two,en,en_26,0.0,518.0,518.0,518.0,1.0,1.0,0.0,0.0
26,1.0,2.0,27.0,"faces,",en,en_26,0.0,276.0,276.0,276.0,1.0,1.0,0.0,0.0
27,1.0,2.0,28.0,since,en,en_26,0.0,226.0,226.0,885.0,1.0,4.0,1.0,1.0
28,1.0,2.0,29.0,he,en,en_26,0.0,175.0,175.0,305.0,1.0,2.0,0.0,1.0
29,1.0,2.0,30.0,looks,en,en_26,0.0,285.0,772.0,917.0,2.0,3.0,1.0,1.0
30,1.0,2.0,31.0,to,en,en_26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,1.0,2.0,32.0,the,en,en_26,0.0,269.0,269.0,269.0,1.0,1.0,0.0,0.0
32,1.0,2.0,33.0,future,en,en_26,0.0,545.0,545.0,792.0,1.0,2.0,0.0,1.0
33,1.0,2.0,34.0,and,en,en_26,0.0,252.0,507.0,507.0,2.0,2.0,1.0,0.0
34,1.0,2.0,35.0,to,en,en_26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,1.0,2.0,36.0,the,en,en_26,0.0,293.0,293.0,462.0,1.0,2.0,0.0,1.0
36,1.0,2.0,37.0,past.,en,en_26,0.0,319.0,319.0,1022.0,1.0,4.0,0.0,1.0
37,1.0,3.0,38.0,Janus,en,en_26,0.0,205.0,205.0,205.0,1.0,1.0,0.0,0.0
38,1.0,3.0,39.0,presided,en,en_26,0.0,316.0,316.0,570.0,1.0,2.0,0.0,1.0
39,1.0,3.0,40.0,over,en,en_26,0.0,290.0,290.0,514.0,1.0,2.0,0.0,1.0
40,1.0,3.0,41.0,the,en,en_26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,1.0,3.0,42.0,beginning,en,en_26,0.0,149.0,401.0,740.0,2.0,4.0,1.0,1.0
42,1.0,3.0,43.0,and,en,en_26,0.0,173.0,173.0,173.0,1.0,1.0,0.0,0.0
43,1.0,3.0,44.0,ending,en,en_26,0.0,207.0,207.0,766.0,1.0,3.0,0.0,1.0
44,1.0,3.0,45.0,of,en,en_26,0.0,168.0,168.0,168.0,1.0,1.0,0.0,0.0
45,1.0,3.0,46.0,"conflict,",en,en_26,0.0,218.0,218.0,595.0,1.0,3.0,0.0,1.0
46,1.0,3.0,47.0,and,en,en_26,0.0,230.0,230.0,230.0,1.0,1.0,0.0,0.0
47,1.0,3.0,48.0,hence,en,en_26,0.0,270.0,270.0,270.0,1.0,1.0,0.0,0.0
48,1.0,3.0,49.0,war,en,en_26,0.0,174.0,174.0,275.0,1.0,2.0,0.0,1.0
49,1.0,3.0,50.0,and,en,en_26,0.0,209.0,209.0,209.0,1.0,1.0,0.0,0.0
50,1.0,3.0,51.0,peace.,en,en_26,0.0,125.0,125.0,125.0,1.0,1.0,0.0,0.0
51,1.0,4.0,52.0,The,en,en_26,0.0,168.0,168.0,168.0,1.0,1.0,0.0,0.0
52,1.0,4.0,53.0,doors,en,en_26,0.0,178.0,178.0,178.0,1.0,1.0,0.0,0.0
53,1.0,4.0,54.0,of,en,en_26,0.0,228.0,228.0,228.0,1.0,1.0,0.0,0.0
54,1.0,4.0,55.0,his,en,en_26,0.0,149.0,149.0,149.0,1.0,1.0,0.0,0.0
55,1.0,4.0,56.0,temple,en,en_26,0.0,216.0,216.0,216.0,1.0,1.0,0.0,0.0
56,1.0,4.0,57.0,were,en,en_26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,1.0,4.0,58.0,open,en,en_26,0.0,131.0,131.0,1715.0,1.0,5.0,1.0,1.0
58,1.0,4.0,59.0,in,en,en_26,0.0,227.0,227.0,227.0,1.0,1.0,0.0,0.0
59,1.0,4.0,60.0,times,en,en_26,0.0,136.0,136.0,783.0,1.0,4.0,0.0,1.0
60,1.0,4.0,61.0,of,en,en_26,0.0,147.0,147.0,147.0,1.0,1.0,0.0,0.0
61,1.0,4.0,62.0,war,en,en_26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,1.0,4.0,63.0,and,en,en_26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,1.0,4.0,64.0,closed,en,en_26,0.0,193.0,437.0,437.0,2.0,2.0,1.0,0.0
64,1.0,4.0,65.0,during,en,en_26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,1.0,4.0,66.0,peacetime.,en,en_26,0.0,238.0,397.0,696.0,2.0,3.0,1.0,1.0
66,1.0,5.0,67.0,As,en,en_26,0.0,99.0,99.0,99.0,1.0,1.0,0.0,0.0
67,1.0,5.0,68.0,the,en,en_26,0.0,203.0,455.0,455.0,2.0,2.0,1.0,0.0
68,1.0,5.0,69.0,god,en,en_26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,1.0,5.0,70.0,of,en,en_26,0.0,199.0,199.0,422.0,1.0,2.0,0.0,1.0
70,1.0,5.0,71.0,"gates,",en,en_26,0.0,258.0,258.0,258.0,1.0,1.0,0.0,0.0
71,1.0,5.0,72.0,he,en,en_26,0.0,205.0,557.0,557.0,2.0,2.0,1.0,0.0
72,1.0,5.0,73.0,was,en,en_26,0.0,132.0,132.0,132.0,1.0,1.0,0.0,0.0
73,1.0,5.0,74.0,also,en,en_26,0.0,252.0,252.0,867.0,1.0,3.0,0.0,1.0
74,1.0,5.0,75.0,associated,en,en_26,0.0,215.0,215.0,806.0,1.0,4.0,1.0,1.0
75,1.0,5.0,76.0,with,en,en_26,0.0,235.0,235.0,502.0,1.0,2.0,0.0,1.0
76,1.0,5.0,77.0,entering,en,en_26,0.0,125.0,125.0,125.0,1.0,1.0,0.0,0.0
77,1.0,5.0,78.0,and,en,en_26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,1.0,5.0,79.0,exiting,en,en_26,0.0,200.0,728.0,857.0,4.0,5.0,1.0,1.0
79,1.0,5.0,80.0,the,en,en_26,0.0,253.0,339.0,339.0,2.0,2.0,1.0,0.0
80,1.0,5.0,81.0,doors,en,en_26,0.0,202.0,202.0,419.0,1.0,2.0,0.0,1.0
81,1.0,5.0,82.0,of,en,en_26,0.0,194.0,194.0,841.0,1.0,5.0,0.0,1.0
82,1.0,5.0,83.0,homes.,en,en_26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,1.0,6.0,84.0,Janus,en,en_26,0.0,284.0,444.0,920.0,2.0,4.0,1.0,1.0
84,1.0,6.0,85.0,frequently,en,en_26,0.0,328.0,794.0,1694.0,3.0,7.0,1.0,1.0
85,1.0,6.0,86.0,symbolized,en,en_26,0.0,154.0,154.0,1714.0,1.0,9.0,1.0,1.0
86,1.0,6.0,87.0,change,en,en_26,0.0,291.0,431.0,1864.0,2.0,8.0,1.0,1.0
87,1.0,6.0,88.0,and,en,en_26,0.0,130.0,130.0,486.0,1.0,3.0,0.0,1.0
88,1.0,6.0,89.0,"transitions,",en,en_26,0.0,211.0,211.0,1585.0,1.0,7.0,1.0,1.0
89,1.0,6.0,90.0,such,en,en_26,0.0,329.0,329.0,900.0,1.0,3.0,0.0,1.0
90,1.0,6.0,91.0,as,en,en_26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,1.0,6.0,92.0,the,en,en_26,0.0,167.0,167.0,632.0,1.0,2.0,0.0,1.0
92,1.0,6.0,93.0,progress,en,en_26,0.0,435.0,435.0,1251.0,1.0,4.0,0.0,1.0
93,1.0,6.0,94.0,from,en,en_26,0.0,272.0,272.0,1086.0,1.0,5.0,1.0,1.0
94,1.0,6.0,95.0,one,en,en_26,0.0,153.0,153.0,898.0,1.0,5.0,0.0,1.0
95,1.0,6.0,96.0,condition,en,en_26,0.0,228.0,228.0,961.0,1.0,5.0,1.0,1.0
96,1.0,6.0,97.0,to,en,en_26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,1.0,6.0,98.0,"another,",en,en_26,0.0,308.0,308.0,1207.0,1.0,5.0,0.0,1.0
98,1.0,6.0,99.0,from,en,en_26,0.0,237.0,237.0,849.0,1.0,4.0,0.0,1.0
99,1.0,6.0,100.0,one,en,en_26,0.0,199.0,318.0,539.0,2.0,3.0,1.0,1.0
100,1.0,6.0,101.0,vision,en,en_26,0.0,220.0,220.0,220.0,1.0,1.0,0.0,0.0
101,1.0,6.0,102.0,to,en,en_26,0.0,207.0,207.0,207.0,1.0,1.0,0.0,0.0
102,1.0,6.0,103.0,"another,",en,en_26,0.0,146.0,146.0,586.0,1.0,3.0,0.0,1.0
103,1.0,6.0,104.0,and,en,en_26,0.0,230.0,230.0,403.0,1.0,2.0,0.0,1.0
104,1.0,6.0,105.0,the,en,en_26,0.0,257.0,360.0,698.0,2.0,4.0,1.0,1.0
105,1.0,6.0,106.0,growth,en,en_26,0.0,225.0,225.0,391.0,1.0,2.0,0.0,1.0
106,1.0,6.0,107.0,of,en,en_26,0.0,244.0,244.0,244.0,1.0,1.0,0.0,0.0
107,1.0,6.0,108.0,young,en,en_26,0.0,133.0,133.0,270.0,1.0,2.0,0.0,1.0
108,1.0,6.0,109.0,people,en,en_26,0.0,206.0,206.0,386.0,1.0,2.0,0.0,1.0
109,1.0,6.0,110.0,into,en,en_26,0.0,252.0,393.0,393.0,2.0,2.0,1.0,0.0
110,1.0,6.0,111.0,adulthood.,en,en_26,0.0,286.0,286.0,653.0,1.0,3.0,0.0,1.0
111,1.0,7.0,112.0,"Hence,",en,en_26,0.0,262.0,262.0,719.0,1.0,3.0,0.0,1.0
112,1.0,7.0,113.0,Janus,en,en_26,0.0,323.0,323.0,476.0,1.0,2.0,0.0,1.0
113,1.0,7.0,114.0,was,en,en_26,0.0,227.0,227.0,1268.0,1.0,4.0,0.0,1.0
114,1.0,7.0,115.0,worshipped,en,en_26,0.0,150.0,240.0,588.0,2.0,5.0,1.0,1.0
115,1.0,7.0,116.0,at,en,en_26,0.0,205.0,205.0,652.0,1.0,4.0,0.0,1.0
116,1.0,7.0,117.0,the,en,en_26,0.0,165.0,165.0,800.0,1.0,4.0,0.0,1.0
117,1.0,7.0,118.0,beginning,en,en_26,0.0,253.0,253.0,1083.0,1.0,5.0,0.0,1.0
118,1.0,7.0,119.0,of,en,en_26,0.0,276.0,276.0,1036.0,1.0,5.0,1.0,1.0
119,1.0,7.0,120.0,the,en,en_26,0.0,186.0,186.0,542.0,1.0,3.0,0.0,1.0
120,1.0,7.0,121.0,harvest,en,en_26,0.0,161.0,161.0,296.0,1.0,2.0,0.0,1.0
121,1.0,7.0,122.0,and,en,en_26,0.0,246.0,246.0,422.0,1.0,2.0,0.0,1.0
122,1.0,7.0,123.0,planting,en,en_26,0.0,570.0,720.0,1364.0,2.0,6.0,1.0,1.0
123,1.0,7.0,124.0,"times,",en,en_26,0.0,252.0,252.0,647.0,1.0,3.0,0.0,1.0
124,1.0,7.0,125.0,as,en,en_26,0.0,138.0,138.0,572.0,1.0,2.0,0.0,1.0
125,1.0,7.0,126.0,well,en,en_26,0.0,132.0,132.0,384.0,1.0,2.0,0.0,1.0
126,1.0,7.0,127.0,as,en,en_26,0.0,188.0,188.0,188.0,1.0,1.0,0.0,0.0
127,1.0,7.0,128.0,at,en,en_26,0.0,235.0,235.0,1021.0,1.0,4.0,0.0,1.0
128,1.0,7.0,129.0,"marriages,",en,en_26,0.0,280.0,280.0,937.0,1.0,4.0,0.0,1.0
129,1.0,7.0,130.0,"deaths,",en,en_26,0.0,308.0,308.0,527.0,1.0,2.0,0.0,1.0
130,1.0,7.0,131.0,and,en,en_26,0.0,182.0,182.0,182.0,1.0,1.0,0.0,0.0
131,1.0,7.0,132.0,other,en,en_26,0.0,203.0,378.0,592.0,2.0,3.0,1.0,1.0
132,1.0,7.0,133.0,beginnings.,en,en_26,0.0,135.0,135.0,691.0,1.0,5.0,1.0,1.0
133,1.0,8.0,134.0,Janus,en,en_26,0.0,267.0,267.0,557.0,1.0,3.0,0.0,1.0
134,1.0,8.0,135.0,had,en,en_26,0.0,247.0,247.0,247.0,1.0,1.0,0.0,0.0
135,1.0,8.0,136.0,no,en,en_26,0.0,172.0,172.0,462.0,1.0,3.0,0.0,1.0
136,1.0,8.0,137.0,specialized,en,en_26,0.0,198.0,796.0,1662.0,3.0,6.0,1.0,1.0
137,1.0,8.0,138.0,priest,en,en_26,0.0,245.0,245.0,572.0,1.0,3.0,1.0,1.0
138,1.0,8.0,139.0,assigned,en,en_26,0.0,343.0,579.0,1647.0,2.0,6.0,1.0,1.0
139,1.0,8.0,140.0,to,en,en_26,0.0,195.0,195.0,427.0,1.0,2.0,0.0,1.0
140,1.0,8.0,141.0,"him,",en,en_26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,1.0,8.0,142.0,but,en,en_26,0.0,404.0,404.0,547.0,1.0,2.0,0.0,1.0
142,1.0,8.0,143.0,the,en,en_26,0.0,305.0,305.0,305.0,1.0,1.0,0.0,0.0
143,1.0,8.0,144.0,high,en,en_26,0.0,228.0,228.0,375.0,1.0,2.0,0.0,1.0
144,1.0,8.0,145.0,priest,en,en_26,0.0,238.0,238.0,450.0,1.0,2.0,0.0,1.0
145,1.0,8.0,146.0,himself,en,en_26,0.0,240.0,240.0,240.0,1.0,1.0,0.0,0.0
146,1.0,8.0,147.0,carried,en,en_26,0.0,329.0,329.0,329.0,1.0,1.0,0.0,0.0
147,1.0,8.0,148.0,out,en,en_26,0.0,291.0,291.0,291.0,1.0,1.0,0.0,0.0
148,1.0,8.0,149.0,his,en,en_26,0.0,224.0,224.0,363.0,1.0,2.0,0.0,1.0
149,1.0,8.0,150.0,ceremonies.,en,en_26,0.0,170.0,170.0,170.0,1.0,1.0,0.0,0.0
150,1.0,9.0,151.0,Janus,en,en_26,0.0,185.0,369.0,369.0,2.0,2.0,0.0,0.0
151,1.0,9.0,152.0,represented,en,en_26,0.0,140.0,140.0,414.0,1.0,2.0,0.0,1.0
152,1.0,9.0,153.0,the,en,en_26,0.0,252.0,252.0,252.0,1.0,1.0,0.0,0.0
153,1.0,9.0,154.0,middle,en,en_26,0.0,111.0,111.0,111.0,1.0,1.0,0.0,0.0
154,1.0,9.0,155.0,ground,en,en_26,0.0,214.0,214.0,214.0,1.0,1.0,0.0,0.0
155,1.0,9.0,156.0,between,en,en_26,0.0,181.0,181.0,181.0,1.0,1.0,0.0,0.0
156,1.0,9.0,157.0,barbarism,en,en_26,0.0,91.0,91.0,91.0,1.0,1.0,0.0,0.0
157,1.0,9.0,158.0,and,en,en_26,0.0,134.0,134.0,134.0,1.0,1.0,0.0,0.0
158,1.0,9.0,159.0,"civilization,",en,en_26,0.0,182.0,182.0,182.0,1.0,1.0,0.0,0.0
159,1.0,9.0,160.0,rural,en,en_26,0.0,222.0,222.0,222.0,1.0,1.0,0.0,0.0
160,1.0,9.0,161.0,and,en,en_26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161,1.0,9.0,162.0,urban,en,en_26,0.0,256.0,256.0,256.0,1.0,1.0,0.0,0.0
162,1.0,9.0,163.0,"space,",en,en_26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,1.0,9.0,164.0,youth,en,en_26,0.0,157.0,157.0,157.0,1.0,1.0,0.0,0.0
164,1.0,9.0,165.0,and,en,en_26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,1.0,9.0,166.0,adulthood.,en,en_26,0.0,339.0,339.0,339.0,1.0,1.0,0.0,0.0
166,1.0,10.0,167.0,The,en,en_26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167,1.0,10.0,168.0,ancient,en,en_26,0.0,280.0,280.0,280.0,1.0,1.0,0.0,0.0
168,1.0,10.0,169.0,Greeks,en,en_26,0.0,151.0,151.0,151.0,1.0,1.0,0.0,0.0
169,1.0,10.0,170.0,had,en,en_26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,1.0,10.0,171.0,no,en,en_26,0.0,117.0,117.0,117.0,1.0,1.0,0.0,0.0
171,1.0,10.0,172.0,equivalent,en,en_26,0.0,205.0,205.0,461.0,1.0,3.0,1.0,1.0
172,1.0,10.0,173.0,to,en,en_26,0.0,172.0,172.0,172.0,1.0,1.0,0.0,0.0
173,1.0,10.0,174.0,"Janus,",en,en_26,0.0,133.0,133.0,133.0,1.0,1.0,0.0,0.0
174,1.0,10.0,175.0,whom,en,en_26,0.0,164.0,164.0,164.0,1.0,1.0,0.0,0.0
175,1.0,10.0,176.0,the,en,en_26,0.0,207.0,207.0,207.0,1.0,1.0,0.0,0.0
176,1.0,10.0,177.0,Romans,en,en_26,0.0,178.0,178.0,398.0,1.0,2.0,0.0,1.0
177,1.0,10.0,178.0,claimed,en,en_26,0.0,181.0,181.0,181.0,1.0,1.0,0.0,0.0
178,1.0,10.0,179.0,as,en,en_26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179,1.0,10.0,180.0,distinctively,en,en_26,0.0,253.0,253.0,253.0,1.0,1.0,0.0,0.0
180,1.0,10.0,181.0,their,en,en_26,0.0,246.0,246.0,246.0,1.0,1.0,0.0,0.0
181,1.0,10.0,182.0,own.,en,en_26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,2.0,1.0,1.0,The,en,en_26,0.0,167.0,167.0,167.0,1.0,1.0,0.0,0.0
183,2.0,1.0,2.0,shaka,en,en_26,0.0,137.0,137.0,387.0,1.0,2.0,0.0,1.0
184,2.0,1.0,3.0,"sign,",en,en_26,0.0,172.0,172.0,956.0,1.0,4.0,1.0,1.0
185,2.0,1.0,4.0,sometimes,en,en_26,0.0,234.0,430.0,430.0,2.0,2.0,1.0,0.0
186,2.0,1.0,5.0,known,en,en_26,0.0,171.0,330.0,330.0,2.0,2.0,1.0,0.0
187,2.0,1.0,6.0,as,en,en_26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188,2.0,1.0,7.0,"""hang",en,en_26,0.0,423.0,423.0,804.0,1.0,3.0,1.0,1.0
189,2.0,1.0,8.0,"loose"",",en,en_26,0.0,177.0,427.0,427.0,2.0,2.0,1.0,0.0
190,2.0,1.0,9.0,is,en,en_26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191,2.0,1.0,10.0,a,en,en_26,0.0,172.0,172.0,172.0,1.0,1.0,0.0,0.0
192,2.0,1.0,11.0,gesture,en,en_26,0.0,182.0,182.0,487.0,1.0,2.0,0.0,1.0
193,2.0,1.0,12.0,of,en,en_26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194,2.0,1.0,13.0,friendly,en,en_26,0.0,231.0,449.0,658.0,2.0,3.0,1.0,1.0
195,2.0,1.0,14.0,intent,en,en_26,0.0,150.0,150.0,150.0,1.0,1.0,0.0,0.0
196,2.0,1.0,15.0,often,en,en_26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,2.0,1.0,16.0,associated,en,en_26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,2.0,1.0,17.0,with,en,en_26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199,2.0,1.0,18.0,Hawaii,en,en_26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,2.0,1.0,19.0,and,en,en_26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201,2.0,1.0,20.0,surf,en,en_26,0.0,196.0,526.0,526.0,2.0,2.0,1.0,0.0
202,2.0,1.0,21.0,culture.,en,en_26,0.0,147.0,147.0,147.0,1.0,1.0,0.0,0.0
203,2.0,2.0,22.0,The,en,en_26,0.0,227.0,227.0,227.0,1.0,1.0,0.0,0.0
204,2.0,2.0,23.0,gesture,en,en_26,0.0,222.0,222.0,222.0,1.0,1.0,0.0,0.0
205,2.0,2.0,24.0,is,en,en_26,0.0,244.0,244.0,244.0,1.0,1.0,0.0,0.0
206,2.0,2.0,25.0,made,en,en_26,0.0,238.0,238.0,238.0,1.0,1.0,0.0,0.0
207,2.0,2.0,26.0,by,en,en_26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,2.0,2.0,27.0,extending,en,en_26,0.0,243.0,243.0,243.0,1.0,1.0,0.0,0.0
209,2.0,2.0,28.0,the,en,en_26,0.0,268.0,268.0,268.0,1.0,1.0,0.0,0.0
210,2.0,2.0,29.0,thumb,en,en_26,0.0,101.0,101.0,101.0,1.0,1.0,0.0,0.0
211,2.0,2.0,30.0,and,en,en_26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,2.0,2.0,31.0,smallest,en,en_26,0.0,75.0,226.0,226.0,2.0,2.0,1.0,0.0
213,2.0,2.0,32.0,finger,en,en_26,0.0,206.0,206.0,493.0,1.0,2.0,0.0,1.0
214,2.0,2.0,33.0,while,en,en_26,0.0,125.0,125.0,357.0,1.0,2.0,0.0,1.0
215,2.0,2.0,34.0,holding,en,en_26,0.0,176.0,376.0,376.0,2.0,2.0,1.0,0.0
216,2.0,2.0,35.0,the,en,en_26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217,2.0,2.0,36.0,three,en,en_26,0.0,239.0,239.0,239.0,1.0,1.0,0.0,0.0
218,2.0,2.0,37.0,middle,en,en_26,0.0,131.0,234.0,234.0,2.0,2.0,1.0,0.0
219,2.0,2.0,38.0,fingers,en,en_26,0.0,141.0,281.0,281.0,2.0,2.0,1.0,0.0
220,2.0,2.0,39.0,curled,en,en_26,0.0,169.0,169.0,169.0,1.0,1.0,0.0,0.0
221,2.0,2.0,40.0,and,en,en_26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222,2.0,2.0,41.0,gesturing,en,en_26,0.0,230.0,230.0,230.0,1.0,1.0,0.0,0.0
223,2.0,2.0,42.0,in,en,en_26,0.0,150.0,150.0,150.0,1.0,1.0,0.0,0.0
224,2.0,2.0,43.0,salutation,en,en_26,0.0,290.0,290.0,290.0,1.0,1.0,0.0,0.0
225,2.0,2.0,44.0,while,en,en_26,0.0,179.0,631.0,631.0,3.0,3.0,1.0,0.0
226,2.0,2.0,45.0,presenting,en,en_26,0.0,119.0,119.0,119.0,1.0,1.0,0.0,0.0
227,2.0,2.0,46.0,the,en,en_26,0.0,410.0,410.0,410.0,1.0,1.0,0.0,0.0
228,2.0,2.0,47.0,front,en,en_26,0.0,149.0,149.0,149.0,1.0,1.0,0.0,0.0
229,2.0,2.0,48.0,or,en,en_26,0.0,226.0,226.0,226.0,1.0,1.0,0.0,0.0
230,2.0,2.0,49.0,back,en,en_26,0.0,210.0,210.0,326.0,1.0,2.0,0.0,1.0
231,2.0,2.0,50.0,of,en,en_26,0.0,125.0,125.0,125.0,1.0,1.0,0.0,0.0
232,2.0,2.0,51.0,the,en,en_26,0.0,167.0,167.0,362.0,1.0,2.0,0.0,1.0
233,2.0,2.0,52.0,hand;,en,en_26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234,2.0,3.0,53.0,the,en,en_26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235,2.0,3.0,54.0,hand,en,en_26,0.0,312.0,312.0,498.0,1.0,2.0,0.0,1.0
236,2.0,3.0,55.0,may,en,en_26,0.0,90.0,90.0,90.0,1.0,1.0,0.0,0.0
237,2.0,3.0,56.0,be,en,en_26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238,2.0,3.0,57.0,rotated,en,en_26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239,2.0,3.0,58.0,back,en,en_26,0.0,185.0,185.0,185.0,1.0,1.0,0.0,0.0
240,2.0,3.0,59.0,and,en,en_26,0.0,161.0,161.0,161.0,1.0,1.0,0.0,0.0
241,2.0,3.0,60.0,forth,en,en_26,0.0,184.0,430.0,430.0,2.0,2.0,1.0,0.0
242,2.0,3.0,61.0,for,en,en_26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243,2.0,3.0,62.0,emphasis.,en,en_26,0.0,176.0,439.0,439.0,2.0,2.0,1.0,0.0
244,2.0,4.0,63.0,The,en,en_26,0.0,193.0,193.0,193.0,1.0,1.0,0.0,0.0
245,2.0,4.0,64.0,shaka,en,en_26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246,2.0,4.0,65.0,sign,en,en_26,0.0,210.0,393.0,393.0,2.0,2.0,1.0,0.0
247,2.0,4.0,66.0,was,en,en_26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248,2.0,4.0,67.0,adopted,en,en_26,0.0,104.0,445.0,445.0,3.0,3.0,1.0,0.0
249,2.0,4.0,68.0,from,en,en_26,0.0,202.0,202.0,202.0,1.0,1.0,0.0,0.0
250,2.0,4.0,69.0,local,en,en_26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251,2.0,4.0,70.0,Hawaiian,en,en_26,0.0,295.0,295.0,610.0,1.0,2.0,0.0,1.0
