,trialid,sentnum,ianum,ia,lang,uniform_id,skip,firstfix.dur,firstrun.dur,dur,firstrun.nfix,nfix,refix,reread
64,1.0,4.0,65.0,during,en,en_39,0.0,64.0,277.0,538.0,2.0,5.0,1.0,1.0
65,1.0,4.0,66.0,peacetime.,en,en_39,0.0,268.0,268.0,463.0,1.0,3.0,0.0,1.0
66,1.0,5.0,67.0,As,en,en_39,0.0,167.0,167.0,167.0,1.0,1.0,0.0,0.0
67,1.0,5.0,68.0,the,en,en_39,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,1.0,5.0,69.0,god,en,en_39,0.0,166.0,166.0,368.0,1.0,2.0,0.0,1.0
69,1.0,5.0,70.0,of,en,en_39,0.0,198.0,198.0,198.0,1.0,1.0,0.0,0.0
70,1.0,5.0,71.0,"gates,",en,en_39,0.0,115.0,115.0,271.0,1.0,2.0,0.0,1.0
71,1.0,5.0,72.0,he,en,en_39,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,1.0,5.0,73.0,was,en,en_39,0.0,226.0,226.0,378.0,1.0,2.0,0.0,1.0
73,1.0,5.0,74.0,also,en,en_39,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,1.0,5.0,75.0,associated,en,en_39,0.0,327.0,531.0,1173.0,2.0,6.0,1.0,1.0
75,1.0,5.0,76.0,with,en,en_39,0.0,132.0,132.0,520.0,1.0,3.0,0.0,1.0
76,1.0,5.0,77.0,entering,en,en_39,0.0,275.0,275.0,753.0,1.0,4.0,0.0,1.0
77,1.0,5.0,78.0,and,en,en_39,0.0,26.0,163.0,543.0,2.0,3.0,1.0,1.0
78,1.0,5.0,79.0,exiting,en,en_39,0.0,154.0,154.0,295.0,1.0,2.0,0.0,1.0
79,1.0,5.0,80.0,the,en,en_39,0.0,188.0,188.0,188.0,1.0,1.0,0.0,0.0
80,1.0,5.0,81.0,doors,en,en_39,0.0,240.0,240.0,622.0,1.0,3.0,0.0,1.0
81,1.0,5.0,82.0,of,en,en_39,0.0,94.0,94.0,157.0,1.0,2.0,0.0,1.0
82,1.0,5.0,83.0,homes.,en,en_39,0.0,50.0,50.0,50.0,1.0,1.0,0.0,0.0
83,1.0,6.0,84.0,Janus,en,en_39,0.0,96.0,96.0,598.0,1.0,5.0,1.0,1.0
84,1.0,6.0,85.0,frequently,en,en_39,0.0,131.0,131.0,509.0,1.0,4.0,0.0,1.0
85,1.0,6.0,86.0,symbolized,en,en_39,0.0,227.0,227.0,502.0,1.0,5.0,1.0,1.0
86,1.0,6.0,87.0,change,en,en_39,0.0,40.0,40.0,244.0,1.0,2.0,0.0,1.0
87,1.0,6.0,88.0,and,en,en_39,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,1.0,6.0,89.0,"transitions,",en,en_39,0.0,98.0,98.0,416.0,1.0,5.0,1.0,1.0
89,1.0,6.0,90.0,such,en,en_39,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,1.0,6.0,91.0,as,en,en_39,0.0,135.0,135.0,291.0,1.0,2.0,0.0,1.0
91,1.0,6.0,92.0,the,en,en_39,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,1.0,6.0,93.0,progress,en,en_39,0.0,131.0,131.0,311.0,1.0,2.0,0.0,1.0
93,1.0,6.0,94.0,from,en,en_39,0.0,88.0,88.0,88.0,1.0,1.0,0.0,0.0
94,1.0,6.0,95.0,one,en,en_39,0.0,166.0,166.0,166.0,1.0,1.0,0.0,0.0
95,1.0,6.0,96.0,condition,en,en_39,0.0,29.0,29.0,157.0,1.0,3.0,1.0,1.0
96,1.0,6.0,97.0,to,en,en_39,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,1.0,6.0,98.0,"another,",en,en_39,0.0,87.0,202.0,202.0,2.0,2.0,1.0,0.0
98,1.0,6.0,99.0,from,en,en_39,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,1.0,6.0,100.0,one,en,en_39,0.0,143.0,143.0,143.0,1.0,1.0,0.0,0.0
100,1.0,6.0,101.0,vision,en,en_39,0.0,26.0,168.0,791.0,2.0,5.0,1.0,1.0
101,1.0,6.0,102.0,to,en,en_39,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,1.0,6.0,103.0,"another,",en,en_39,0.0,288.0,288.0,330.0,1.0,2.0,0.0,1.0
103,1.0,6.0,104.0,and,en,en_39,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,1.0,6.0,105.0,the,en,en_39,0.0,49.0,49.0,49.0,1.0,1.0,0.0,0.0
105,1.0,6.0,106.0,growth,en,en_39,0.0,134.0,134.0,304.0,1.0,2.0,0.0,1.0
106,1.0,6.0,107.0,of,en,en_39,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,1.0,6.0,108.0,young,en,en_39,0.0,145.0,145.0,145.0,1.0,1.0,0.0,0.0
108,1.0,6.0,109.0,people,en,en_39,0.0,163.0,163.0,163.0,1.0,1.0,0.0,0.0
109,1.0,6.0,110.0,into,en,en_39,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,1.0,6.0,111.0,adulthood.,en,en_39,0.0,216.0,216.0,788.0,1.0,4.0,0.0,1.0
111,1.0,7.0,112.0,"Hence,",en,en_39,0.0,165.0,165.0,649.0,1.0,3.0,0.0,1.0
112,1.0,7.0,113.0,Janus,en,en_39,0.0,111.0,111.0,629.0,1.0,4.0,1.0,1.0
113,1.0,7.0,114.0,was,en,en_39,0.0,62.0,62.0,117.0,1.0,2.0,0.0,1.0
114,1.0,7.0,115.0,worshipped,en,en_39,0.0,282.0,282.0,282.0,1.0,1.0,0.0,0.0
115,1.0,7.0,116.0,at,en,en_39,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,1.0,7.0,117.0,the,en,en_39,0.0,99.0,99.0,244.0,1.0,2.0,0.0,1.0
117,1.0,7.0,118.0,beginning,en,en_39,0.0,64.0,64.0,64.0,1.0,1.0,0.0,0.0
118,1.0,7.0,119.0,of,en,en_39,0.0,115.0,115.0,115.0,1.0,1.0,0.0,0.0
119,1.0,7.0,120.0,the,en,en_39,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,1.0,7.0,121.0,harvest,en,en_39,0.0,128.0,128.0,128.0,1.0,1.0,0.0,0.0
121,1.0,7.0,122.0,and,en,en_39,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,1.0,7.0,123.0,planting,en,en_39,0.0,63.0,63.0,489.0,1.0,4.0,1.0,1.0
123,1.0,7.0,124.0,"times,",en,en_39,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,1.0,7.0,125.0,as,en,en_39,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,1.0,7.0,126.0,well,en,en_39,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,1.0,7.0,127.0,as,en,en_39,0.0,102.0,102.0,102.0,1.0,1.0,0.0,0.0
127,1.0,7.0,128.0,at,en,en_39,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,1.0,7.0,129.0,"marriages,",en,en_39,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,1.0,7.0,130.0,"deaths,",en,en_39,0.0,187.0,187.0,187.0,1.0,1.0,0.0,0.0
130,1.0,7.0,131.0,and,en,en_39,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,1.0,7.0,132.0,other,en,en_39,0.0,270.0,270.0,391.0,1.0,2.0,0.0,1.0
132,1.0,7.0,133.0,beginnings.,en,en_39,0.0,233.0,233.0,474.0,1.0,3.0,0.0,1.0
133,1.0,8.0,134.0,Janus,en,en_39,0.0,309.0,309.0,309.0,1.0,1.0,0.0,0.0
134,1.0,8.0,135.0,had,en,en_39,0.0,229.0,292.0,292.0,2.0,2.0,1.0,0.0
135,1.0,8.0,136.0,no,en,en_39,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,1.0,8.0,137.0,specialized,en,en_39,0.0,110.0,110.0,226.0,1.0,3.0,0.0,1.0
137,1.0,8.0,138.0,priest,en,en_39,0.0,100.0,100.0,100.0,1.0,1.0,0.0,0.0
138,1.0,8.0,139.0,assigned,en,en_39,0.0,206.0,264.0,264.0,3.0,3.0,1.0,0.0
139,1.0,8.0,140.0,to,en,en_39,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,1.0,8.0,141.0,"him,",en,en_39,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,1.0,8.0,142.0,but,en,en_39,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,1.0,8.0,143.0,the,en,en_39,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,1.0,8.0,144.0,high,en,en_39,0.0,68.0,68.0,209.0,1.0,3.0,0.0,1.0
144,1.0,8.0,145.0,priest,en,en_39,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,1.0,8.0,146.0,himself,en,en_39,0.0,159.0,159.0,274.0,1.0,2.0,0.0,1.0
146,1.0,8.0,147.0,carried,en,en_39,0.0,182.0,182.0,252.0,1.0,2.0,0.0,1.0
147,1.0,8.0,148.0,out,en,en_39,0.0,47.0,47.0,47.0,1.0,1.0,0.0,0.0
148,1.0,8.0,149.0,his,en,en_39,0.0,163.0,163.0,163.0,1.0,1.0,0.0,0.0
149,1.0,8.0,150.0,ceremonies.,en,en_39,0.0,290.0,290.0,434.0,1.0,2.0,0.0,1.0
150,1.0,9.0,151.0,Janus,en,en_39,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,1.0,9.0,152.0,represented,en,en_39,0.0,95.0,319.0,319.0,2.0,2.0,1.0,0.0
152,1.0,9.0,153.0,the,en,en_39,0.0,200.0,200.0,200.0,1.0,1.0,0.0,0.0
153,1.0,9.0,154.0,middle,en,en_39,0.0,151.0,151.0,151.0,1.0,1.0,0.0,0.0
154,1.0,9.0,155.0,ground,en,en_39,0.0,160.0,160.0,160.0,1.0,1.0,0.0,0.0
155,1.0,9.0,156.0,between,en,en_39,0.0,151.0,151.0,151.0,1.0,1.0,0.0,0.0
156,1.0,9.0,157.0,barbarism,en,en_39,0.0,264.0,321.0,321.0,2.0,2.0,1.0,0.0
157,1.0,9.0,158.0,and,en,en_39,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,1.0,9.0,159.0,"civilization,",en,en_39,0.0,253.0,320.0,320.0,2.0,2.0,1.0,0.0
159,1.0,9.0,160.0,rural,en,en_39,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,1.0,9.0,161.0,and,en,en_39,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161,1.0,9.0,162.0,urban,en,en_39,0.0,227.0,547.0,547.0,2.0,2.0,1.0,0.0
162,1.0,9.0,163.0,"space,",en,en_39,0.0,265.0,265.0,299.0,1.0,2.0,0.0,1.0
163,1.0,9.0,164.0,youth,en,en_39,0.0,278.0,278.0,278.0,1.0,1.0,0.0,0.0
164,1.0,9.0,165.0,and,en,en_39,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,1.0,9.0,166.0,adulthood.,en,en_39,0.0,202.0,331.0,331.0,2.0,2.0,1.0,0.0
166,1.0,10.0,167.0,The,en,en_39,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167,1.0,10.0,168.0,ancient,en,en_39,0.0,278.0,278.0,278.0,1.0,1.0,0.0,0.0
168,1.0,10.0,169.0,Greeks,en,en_39,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,1.0,10.0,170.0,had,en,en_39,0.0,96.0,96.0,96.0,1.0,1.0,0.0,0.0
170,1.0,10.0,171.0,no,en,en_39,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171,1.0,10.0,172.0,equivalent,en,en_39,0.0,82.0,189.0,314.0,2.0,3.0,1.0,1.0
172,1.0,10.0,173.0,to,en,en_39,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,1.0,10.0,174.0,"Janus,",en,en_39,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174,1.0,10.0,175.0,whom,en,en_39,0.0,78.0,78.0,78.0,1.0,1.0,0.0,0.0
175,1.0,10.0,176.0,the,en,en_39,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,1.0,10.0,177.0,Romans,en,en_39,0.0,228.0,228.0,228.0,1.0,1.0,0.0,0.0
177,1.0,10.0,178.0,claimed,en,en_39,0.0,164.0,164.0,164.0,1.0,1.0,0.0,0.0
178,1.0,10.0,179.0,as,en,en_39,0.0,270.0,270.0,270.0,1.0,1.0,0.0,0.0
179,1.0,10.0,180.0,distinctively,en,en_39,0.0,90.0,254.0,254.0,2.0,2.0,1.0,0.0
180,1.0,10.0,181.0,their,en,en_39,0.0,142.0,142.0,142.0,1.0,1.0,0.0,0.0
181,1.0,10.0,182.0,own.,en,en_39,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,2.0,1.0,1.0,The,en,en_39,0.0,23.0,23.0,23.0,1.0,1.0,0.0,0.0
183,2.0,1.0,2.0,shaka,en,en_39,0.0,96.0,241.0,1611.0,2.0,9.0,1.0,1.0
184,2.0,1.0,3.0,"sign,",en,en_39,0.0,52.0,52.0,293.0,1.0,3.0,0.0,1.0
185,2.0,1.0,4.0,sometimes,en,en_39,0.0,176.0,176.0,898.0,1.0,5.0,0.0,1.0
186,2.0,1.0,5.0,known,en,en_39,0.0,139.0,139.0,254.0,1.0,2.0,0.0,1.0
187,2.0,1.0,6.0,as,en,en_39,0.0,91.0,91.0,205.0,1.0,2.0,0.0,1.0
188,2.0,1.0,7.0,"""hang",en,en_39,0.0,106.0,106.0,239.0,1.0,3.0,1.0,1.0
189,2.0,1.0,8.0,"loose"",",en,en_39,0.0,259.0,425.0,716.0,2.0,4.0,1.0,1.0
190,2.0,1.0,9.0,is,en,en_39,0.0,202.0,202.0,322.0,1.0,2.0,0.0,1.0
191,2.0,1.0,10.0,a,en,en_39,0.0,195.0,195.0,524.0,1.0,2.0,0.0,1.0
192,2.0,1.0,11.0,gesture,en,en_39,0.0,110.0,131.0,590.0,2.0,7.0,1.0,1.0
193,2.0,1.0,12.0,of,en,en_39,0.0,104.0,104.0,104.0,1.0,1.0,0.0,0.0
194,2.0,1.0,13.0,friendly,en,en_39,0.0,165.0,165.0,1050.0,1.0,6.0,1.0,1.0
195,2.0,1.0,14.0,intent,en,en_39,0.0,170.0,170.0,631.0,1.0,3.0,0.0,1.0
196,2.0,1.0,15.0,often,en,en_39,0.0,141.0,141.0,601.0,1.0,4.0,1.0,1.0
197,2.0,1.0,16.0,associated,en,en_39,0.0,99.0,99.0,717.0,1.0,4.0,1.0,1.0
198,2.0,1.0,17.0,with,en,en_39,0.0,155.0,155.0,360.0,1.0,2.0,0.0,1.0
199,2.0,1.0,18.0,Hawaii,en,en_39,0.0,79.0,79.0,79.0,1.0,1.0,0.0,0.0
200,2.0,1.0,19.0,and,en,en_39,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201,2.0,1.0,20.0,surf,en,en_39,0.0,328.0,328.0,427.0,1.0,2.0,0.0,1.0
202,2.0,1.0,21.0,culture.,en,en_39,0.0,89.0,89.0,248.0,1.0,3.0,0.0,1.0
203,2.0,2.0,22.0,The,en,en_39,0.0,137.0,137.0,191.0,1.0,2.0,0.0,1.0
204,2.0,2.0,23.0,gesture,en,en_39,0.0,211.0,211.0,1060.0,1.0,5.0,1.0,1.0
205,2.0,2.0,24.0,is,en,en_39,0.0,122.0,122.0,231.0,1.0,2.0,0.0,1.0
206,2.0,2.0,25.0,made,en,en_39,0.0,141.0,141.0,172.0,1.0,2.0,0.0,1.0
207,2.0,2.0,26.0,by,en,en_39,0.0,165.0,165.0,165.0,1.0,1.0,0.0,0.0
208,2.0,2.0,27.0,extending,en,en_39,0.0,275.0,324.0,418.0,2.0,4.0,1.0,1.0
209,2.0,2.0,28.0,the,en,en_39,0.0,162.0,162.0,162.0,1.0,1.0,0.0,0.0
210,2.0,2.0,29.0,thumb,en,en_39,0.0,62.0,62.0,201.0,1.0,2.0,0.0,1.0
211,2.0,2.0,30.0,and,en,en_39,0.0,134.0,134.0,134.0,1.0,1.0,0.0,0.0
212,2.0,2.0,31.0,smallest,en,en_39,0.0,200.0,364.0,534.0,2.0,3.0,1.0,1.0
213,2.0,2.0,32.0,finger,en,en_39,0.0,267.0,267.0,267.0,1.0,1.0,0.0,0.0
214,2.0,2.0,33.0,while,en,en_39,0.0,201.0,422.0,568.0,2.0,3.0,1.0,1.0
215,2.0,2.0,34.0,holding,en,en_39,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,2.0,2.0,35.0,the,en,en_39,0.0,237.0,512.0,512.0,2.0,2.0,1.0,0.0
217,2.0,2.0,36.0,three,en,en_39,0.0,191.0,191.0,191.0,1.0,1.0,0.0,0.0
218,2.0,2.0,37.0,middle,en,en_39,0.0,65.0,65.0,65.0,1.0,1.0,0.0,0.0
219,2.0,2.0,38.0,fingers,en,en_39,0.0,90.0,455.0,875.0,4.0,6.0,1.0,1.0
220,2.0,2.0,39.0,curled,en,en_39,0.0,90.0,90.0,90.0,1.0,1.0,0.0,0.0
221,2.0,2.0,40.0,and,en,en_39,0.0,228.0,228.0,228.0,1.0,1.0,0.0,0.0
222,2.0,2.0,41.0,gesturing,en,en_39,0.0,148.0,480.0,741.0,3.0,5.0,1.0,1.0
223,2.0,2.0,42.0,in,en,en_39,0.0,141.0,141.0,141.0,1.0,1.0,0.0,0.0
224,2.0,2.0,43.0,salutation,en,en_39,0.0,36.0,36.0,630.0,1.0,6.0,1.0,1.0
225,2.0,2.0,44.0,while,en,en_39,0.0,139.0,264.0,286.0,2.0,3.0,1.0,1.0
226,2.0,2.0,45.0,presenting,en,en_39,0.0,71.0,71.0,410.0,1.0,3.0,1.0,1.0
227,2.0,2.0,46.0,the,en,en_39,0.0,174.0,174.0,174.0,1.0,1.0,0.0,0.0
228,2.0,2.0,47.0,front,en,en_39,0.0,177.0,177.0,281.0,1.0,2.0,0.0,1.0
229,2.0,2.0,48.0,or,en,en_39,0.0,155.0,155.0,155.0,1.0,1.0,0.0,0.0
230,2.0,2.0,49.0,back,en,en_39,0.0,169.0,169.0,410.0,1.0,3.0,0.0,1.0
231,2.0,2.0,50.0,of,en,en_39,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232,2.0,2.0,51.0,the,en,en_39,0.0,256.0,256.0,406.0,1.0,2.0,0.0,1.0
233,2.0,2.0,52.0,hand;,en,en_39,0.0,308.0,308.0,308.0,1.0,1.0,0.0,0.0
234,2.0,3.0,53.0,the,en,en_39,0.0,176.0,176.0,830.0,1.0,5.0,0.0,1.0
235,2.0,3.0,54.0,hand,en,en_39,0.0,192.0,192.0,734.0,1.0,5.0,1.0,1.0
236,2.0,3.0,55.0,may,en,en_39,0.0,96.0,96.0,96.0,1.0,1.0,0.0,0.0
237,2.0,3.0,56.0,be,en,en_39,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238,2.0,3.0,57.0,rotated,en,en_39,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239,2.0,3.0,58.0,back,en,en_39,0.0,22.0,22.0,811.0,1.0,3.0,0.0,1.0
240,2.0,3.0,59.0,and,en,en_39,0.0,139.0,139.0,526.0,1.0,5.0,1.0,1.0
241,2.0,3.0,60.0,forth,en,en_39,0.0,132.0,132.0,132.0,1.0,1.0,0.0,0.0
242,2.0,3.0,61.0,for,en,en_39,0.0,517.0,517.0,517.0,1.0,1.0,0.0,0.0
243,2.0,3.0,62.0,emphasis.,en,en_39,0.0,78.0,78.0,78.0,1.0,1.0,0.0,0.0
244,2.0,4.0,63.0,The,en,en_39,0.0,27.0,54.0,54.0,2.0,2.0,1.0,0.0
245,2.0,4.0,64.0,shaka,en,en_39,0.0,160.0,160.0,160.0,1.0,1.0,0.0,0.0
246,2.0,4.0,65.0,sign,en,en_39,0.0,165.0,351.0,351.0,2.0,2.0,1.0,0.0
247,2.0,4.0,66.0,was,en,en_39,0.0,59.0,59.0,59.0,1.0,1.0,0.0,0.0
248,2.0,4.0,67.0,adopted,en,en_39,0.0,43.0,43.0,544.0,1.0,5.0,0.0,1.0
249,2.0,4.0,68.0,from,en,en_39,0.0,196.0,196.0,264.0,1.0,2.0,0.0,1.0
250,2.0,4.0,69.0,local,en,en_39,0.0,186.0,186.0,527.0,1.0,3.0,0.0,1.0
251,2.0,4.0,70.0,Hawaiian,en,en_39,0.0,158.0,158.0,333.0,1.0,2.0,0.0,1.0
