,trialid,sentnum,ianum,ia,lang,uniform_id,skip,firstfix.dur,firstrun.dur,dur,firstrun.nfix,nfix,refix,reread
45,1.0,10.0,174.0,un,it,it_44,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,1.0,10.0,175.0,equivalente,it,it_44,0.0,330.0,562.0,562.0,2.0,2.0,1.0,0.0
47,1.0,10.0,176.0,di,it,it_44,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,1.0,10.0,177.0,"Giano,",it,it_44,0.0,244.0,244.0,244.0,1.0,1.0,0.0,0.0
49,1.0,10.0,178.0,che,it,it_44,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,1.0,10.0,179.0,i,it,it_44,0.0,119.0,119.0,119.0,1.0,1.0,0.0,0.0
51,1.0,10.0,180.0,Romani,it,it_44,0.0,231.0,231.0,231.0,1.0,1.0,0.0,0.0
52,1.0,10.0,181.0,sostenevano,it,it_44,0.0,309.0,309.0,309.0,1.0,1.0,0.0,0.0
53,1.0,10.0,182.0,appartenere,it,it_44,0.0,266.0,266.0,266.0,1.0,1.0,0.0,0.0
54,1.0,10.0,183.0,distintamente,it,it_44,0.0,196.0,196.0,196.0,1.0,1.0,0.0,0.0
55,1.0,10.0,184.0,a,it,it_44,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,1.0,10.0,185.0,loro.,it,it_44,0.0,118.0,348.0,348.0,2.0,2.0,1.0,0.0
57,1.0,4.0,61.0,e,it,it_44,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,1.0,4.0,62.0,chiuse,it,it_44,0.0,237.0,237.0,1311.0,1.0,5.0,0.0,1.0
59,1.0,4.0,63.0,in,it,it_44,0.0,304.0,304.0,304.0,1.0,1.0,0.0,0.0
60,1.0,4.0,64.0,tempo,it,it_44,0.0,117.0,117.0,840.0,1.0,6.0,0.0,1.0
61,1.0,4.0,65.0,di,it,it_44,0.0,371.0,371.0,371.0,1.0,1.0,0.0,0.0
62,1.0,4.0,66.0,pace.,it,it_44,0.0,261.0,261.0,261.0,1.0,1.0,0.0,0.0
63,1.0,5.0,67.0,Come,it,it_44,0.0,516.0,516.0,774.0,1.0,3.0,0.0,1.0
64,1.0,5.0,68.0,dio,it,it_44,0.0,254.0,254.0,1197.0,1.0,5.0,1.0,1.0
65,1.0,5.0,69.0,dei,it,it_44,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,1.0,5.0,70.0,"cancelli,",it,it_44,0.0,224.0,224.0,1093.0,1.0,5.0,1.0,1.0
67,1.0,5.0,71.0,era,it,it_44,0.0,50.0,50.0,227.0,1.0,2.0,0.0,1.0
68,1.0,5.0,72.0,anche,it,it_44,0.0,163.0,163.0,1086.0,1.0,5.0,0.0,1.0
69,1.0,5.0,73.0,associato,it,it_44,0.0,334.0,334.0,1291.0,1.0,6.0,1.0,1.0
70,1.0,5.0,74.0,all’entrare,it,it_44,0.0,204.0,204.0,204.0,1.0,1.0,0.0,0.0
71,1.0,5.0,75.0,ed,it,it_44,0.0,242.0,242.0,774.0,1.0,3.0,0.0,1.0
72,1.0,5.0,76.0,uscire,it,it_44,0.0,261.0,485.0,1515.0,2.0,6.0,0.0,1.0
73,1.0,5.0,77.0,attraverso,it,it_44,0.0,287.0,287.0,2378.0,1.0,11.0,1.0,1.0
74,1.0,5.0,78.0,le,it,it_44,0.0,184.0,184.0,450.0,1.0,2.0,0.0,1.0
75,1.0,5.0,79.0,porte,it,it_44,0.0,103.0,103.0,805.0,1.0,5.0,1.0,1.0
76,1.0,5.0,80.0,di,it,it_44,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,1.0,5.0,81.0,casa.,it,it_44,0.0,221.0,221.0,221.0,1.0,1.0,0.0,0.0
78,1.0,6.0,82.0,Giano,it,it_44,0.0,209.0,209.0,608.0,1.0,3.0,0.0,1.0
79,1.0,6.0,83.0,simboleggiava,it,it_44,0.0,177.0,347.0,603.0,2.0,3.0,0.0,1.0
80,1.0,6.0,84.0,di,it,it_44,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,1.0,6.0,85.0,frequente,it,it_44,0.0,299.0,299.0,701.0,1.0,3.0,1.0,1.0
82,1.0,6.0,86.0,il,it,it_44,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,1.0,6.0,87.0,cambiamento,it,it_44,0.0,197.0,356.0,1126.0,2.0,5.0,1.0,1.0
84,1.0,6.0,88.0,e,it,it_44,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,1.0,6.0,89.0,le,it,it_44,0.0,411.0,411.0,411.0,1.0,1.0,0.0,0.0
86,1.0,6.0,90.0,"transizioni,",it,it_44,0.0,435.0,435.0,702.0,1.0,3.0,1.0,1.0
87,1.0,6.0,91.0,come,it,it_44,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,1.0,6.0,92.0,il,it,it_44,0.0,148.0,148.0,503.0,1.0,3.0,0.0,1.0
89,1.0,6.0,93.0,progredire,it,it_44,0.0,215.0,215.0,511.0,1.0,3.0,0.0,1.0
90,1.0,6.0,94.0,da,it,it_44,0.0,255.0,255.0,255.0,1.0,1.0,0.0,0.0
91,1.0,6.0,95.0,una,it,it_44,0.0,282.0,282.0,910.0,1.0,4.0,0.0,1.0
92,1.0,6.0,96.0,condizione,it,it_44,0.0,212.0,212.0,1616.0,1.0,12.0,1.0,1.0
93,1.0,6.0,97.0,all’,it,it_44,0.0,198.0,198.0,198.0,1.0,1.0,0.0,0.0
94,1.0,6.0,98.0,"altra,",it,it_44,0.0,210.0,210.0,492.0,1.0,3.0,1.0,1.0
95,1.0,6.0,99.0,da,it,it_44,0.0,193.0,193.0,193.0,1.0,1.0,0.0,0.0
96,1.0,6.0,100.0,una,it,it_44,0.0,112.0,112.0,496.0,1.0,3.0,0.0,1.0
97,1.0,6.0,101.0,visione,it,it_44,0.0,259.0,259.0,629.0,1.0,2.0,0.0,1.0
98,1.0,6.0,102.0,"all’altra,",it,it_44,0.0,265.0,265.0,938.0,1.0,4.0,0.0,1.0
99,1.0,6.0,103.0,e,it,it_44,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,1.0,6.0,104.0,la,it,it_44,0.0,143.0,143.0,849.0,1.0,4.0,0.0,1.0
101,1.0,6.0,105.0,crescita,it,it_44,0.0,131.0,131.0,918.0,1.0,4.0,0.0,1.0
102,1.0,6.0,106.0,dalla,it,it_44,0.0,213.0,213.0,416.0,1.0,2.0,0.0,1.0
103,1.0,6.0,107.0,giovinezza,it,it_44,0.0,100.0,100.0,1886.0,1.0,9.0,1.0,1.0
104,1.0,6.0,108.0,fino,it,it_44,0.0,238.0,238.0,986.0,1.0,5.0,0.0,1.0
105,1.0,6.0,109.0,all’età,it,it_44,0.0,214.0,214.0,214.0,1.0,1.0,0.0,0.0
106,1.0,6.0,110.0,adulta.,it,it_44,0.0,463.0,556.0,755.0,2.0,3.0,1.0,1.0
107,1.0,7.0,111.0,Dunque,it,it_44,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,1.0,7.0,112.0,Giano,it,it_44,0.0,257.0,257.0,420.0,1.0,2.0,0.0,1.0
109,1.0,7.0,113.0,era,it,it_44,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,1.0,7.0,114.0,celebrato,it,it_44,0.0,311.0,517.0,856.0,2.0,4.0,1.0,1.0
111,1.0,7.0,115.0,all’inizio,it,it_44,0.0,289.0,367.0,577.0,2.0,3.0,1.0,1.0
112,1.0,7.0,116.0,del,it,it_44,0.0,118.0,118.0,227.0,1.0,2.0,0.0,1.0
113,1.0,7.0,117.0,raccolto,it,it_44,0.0,335.0,335.0,512.0,1.0,3.0,1.0,1.0
114,1.0,7.0,118.0,e,it,it_44,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,1.0,7.0,119.0,al,it,it_44,0.0,416.0,416.0,927.0,1.0,3.0,1.0,1.0
116,1.0,7.0,120.0,tempo,it,it_44,0.0,31.0,31.0,31.0,1.0,1.0,0.0,0.0
117,1.0,7.0,121.0,della,it,it_44,0.0,78.0,78.0,337.0,1.0,2.0,0.0,1.0
118,1.0,7.0,122.0,"semina,",it,it_44,0.0,355.0,540.0,792.0,2.0,3.0,1.0,1.0
119,1.0,7.0,123.0,così,it,it_44,0.0,213.0,213.0,518.0,1.0,2.0,0.0,1.0
120,1.0,7.0,124.0,come,it,it_44,0.0,192.0,192.0,457.0,1.0,2.0,0.0,1.0
121,1.0,7.0,125.0,in,it,it_44,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,1.0,7.0,126.0,occasione,it,it_44,0.0,217.0,217.0,572.0,1.0,3.0,0.0,1.0
123,1.0,7.0,127.0,di,it,it_44,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,1.0,7.0,128.0,"matrimoni,",it,it_44,0.0,366.0,366.0,725.0,1.0,2.0,0.0,1.0
125,1.0,7.0,129.0,"morti,",it,it_44,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,1.0,7.0,130.0,e,it,it_44,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,1.0,7.0,131.0,altri,it,it_44,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,1.0,1.0,4.0,e,it,it_44,0.0,167.0,167.0,167.0,1.0,1.0,0.0,0.0
129,1.0,1.0,5.0,religioni,it,it_44,0.0,324.0,324.0,1497.0,1.0,6.0,1.0,1.0
130,1.0,1.0,6.0,"Romane,",it,it_44,0.0,202.0,202.0,592.0,1.0,3.0,0.0,1.0
131,1.0,1.0,7.0,Giano,it,it_44,0.0,265.0,265.0,856.0,1.0,4.0,1.0,1.0
132,1.0,1.0,8.0,è,it,it_44,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,1.0,1.0,9.0,il,it,it_44,0.0,157.0,157.0,492.0,1.0,2.0,0.0,1.0
134,1.0,1.0,10.0,dio,it,it_44,0.0,230.0,230.0,230.0,1.0,1.0,0.0,0.0
135,1.0,1.0,11.0,degli,it,it_44,0.0,366.0,366.0,611.0,1.0,2.0,0.0,1.0
136,1.0,1.0,12.0,inizi,it,it_44,0.0,223.0,223.0,986.0,1.0,5.0,1.0,1.0
137,1.0,1.0,13.0,e,it,it_44,0.0,131.0,131.0,131.0,1.0,1.0,0.0,0.0
138,1.0,1.0,14.0,dei,it,it_44,0.0,94.0,305.0,917.0,2.0,5.0,0.0,1.0
139,1.0,1.0,15.0,cancelli.,it,it_44,0.0,302.0,302.0,1895.0,1.0,9.0,1.0,1.0
140,1.0,2.0,16.0,Egli,it,it_44,0.0,205.0,205.0,205.0,1.0,1.0,0.0,0.0
141,1.0,2.0,17.0,ha,it,it_44,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,1.0,2.0,18.0,una,it,it_44,0.0,296.0,296.0,925.0,1.0,3.0,0.0,1.0
143,1.0,2.0,19.0,doppia,it,it_44,0.0,289.0,289.0,1211.0,1.0,4.0,1.0,1.0
144,1.0,2.0,20.0,natura,it,it_44,0.0,239.0,239.0,1164.0,1.0,6.0,1.0,1.0
145,1.0,2.0,21.0,ed,it,it_44,0.0,173.0,173.0,173.0,1.0,1.0,0.0,0.0
146,1.0,2.0,22.0,è,it,it_44,0.0,199.0,199.0,199.0,1.0,1.0,0.0,0.0
147,1.0,2.0,23.0,solitamente,it,it_44,0.0,225.0,225.0,548.0,1.0,3.0,1.0,1.0
148,1.0,2.0,24.0,rappresentato,it,it_44,0.0,98.0,98.0,637.0,1.0,3.0,0.0,1.0
149,1.0,2.0,25.0,come,it,it_44,0.0,142.0,142.0,408.0,1.0,2.0,0.0,1.0
150,1.0,2.0,26.0,avente,it,it_44,0.0,253.0,402.0,587.0,2.0,3.0,1.0,1.0
151,1.0,2.0,27.0,due,it,it_44,0.0,136.0,136.0,136.0,1.0,1.0,0.0,0.0
152,1.0,2.0,28.0,"facce,",it,it_44,0.0,218.0,218.0,687.0,1.0,3.0,0.0,1.0
153,1.0,2.0,29.0,poiché,it,it_44,0.0,147.0,147.0,383.0,1.0,2.0,0.0,1.0
154,1.0,2.0,30.0,vede,it,it_44,0.0,248.0,248.0,472.0,1.0,2.0,0.0,1.0
155,1.0,2.0,31.0,nel,it,it_44,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156,1.0,2.0,32.0,passato,it,it_44,0.0,433.0,433.0,684.0,1.0,2.0,0.0,1.0
157,1.0,2.0,33.0,e,it,it_44,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,1.0,2.0,34.0,nel,it,it_44,0.0,192.0,192.0,432.0,1.0,2.0,0.0,1.0
159,1.0,2.0,35.0,futuro.,it,it_44,0.0,271.0,483.0,483.0,2.0,2.0,1.0,0.0
160,1.0,3.0,36.0,Giano,it,it_44,0.0,168.0,168.0,876.0,1.0,4.0,1.0,1.0
161,1.0,3.0,37.0,presiede,it,it_44,0.0,151.0,151.0,1554.0,1.0,8.0,1.0,1.0
162,1.0,3.0,38.0,sull’inizio,it,it_44,0.0,222.0,222.0,748.0,1.0,5.0,1.0,1.0
163,1.0,3.0,39.0,e,it,it_44,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164,1.0,3.0,40.0,sulla,it,it_44,0.0,218.0,218.0,406.0,1.0,2.0,0.0,1.0
165,1.0,3.0,41.0,fine,it,it_44,0.0,141.0,141.0,304.0,1.0,2.0,0.0,1.0
166,1.0,3.0,42.0,dei,it,it_44,0.0,107.0,107.0,107.0,1.0,1.0,0.0,0.0
167,1.0,3.0,43.0,"conflitti,",it,it_44,0.0,130.0,130.0,413.0,1.0,2.0,0.0,1.0
168,1.0,3.0,44.0,e,it,it_44,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,1.0,3.0,45.0,quindi,it,it_44,0.0,240.0,240.0,685.0,1.0,3.0,0.0,1.0
170,1.0,3.0,46.0,su,it,it_44,0.0,208.0,208.0,208.0,1.0,1.0,0.0,0.0
171,1.0,3.0,47.0,guerra,it,it_44,0.0,220.0,220.0,690.0,1.0,3.0,0.0,1.0
172,1.0,3.0,48.0,e,it,it_44,0.0,207.0,207.0,207.0,1.0,1.0,0.0,0.0
173,1.0,3.0,49.0,pace.,it,it_44,0.0,277.0,277.0,696.0,1.0,3.0,0.0,1.0
174,1.0,4.0,50.0,Le,it,it_44,0.0,85.0,85.0,85.0,1.0,1.0,0.0,0.0
175,1.0,4.0,51.0,porte,it,it_44,0.0,224.0,224.0,941.0,1.0,5.0,0.0,1.0
176,1.0,4.0,52.0,del,it,it_44,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177,1.0,4.0,53.0,suo,it,it_44,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178,1.0,4.0,54.0,tempio,it,it_44,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179,1.0,4.0,55.0,erano,it,it_44,0.0,183.0,183.0,1163.0,1.0,4.0,0.0,1.0
180,1.0,4.0,56.0,aperte,it,it_44,0.0,247.0,247.0,2151.0,1.0,10.0,1.0,1.0
181,1.0,4.0,57.0,in,it,it_44,0.0,51.0,51.0,51.0,1.0,1.0,0.0,0.0
182,1.0,4.0,58.0,tempo,it,it_44,0.0,187.0,187.0,986.0,1.0,5.0,0.0,1.0
183,1.0,4.0,59.0,di,it,it_44,0.0,125.0,125.0,125.0,1.0,1.0,0.0,0.0
184,1.0,4.0,60.0,guerra,it,it_44,0.0,165.0,165.0,651.0,1.0,4.0,1.0,1.0
185,2.0,1.0,4.0,surfisti,it,it_44,0.0,107.0,107.0,392.0,1.0,3.0,0.0,1.0
186,2.0,1.0,5.0,viene,it,it_44,0.0,243.0,243.0,243.0,1.0,1.0,0.0,0.0
187,2.0,1.0,6.0,chiamato,it,it_44,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188,2.0,1.0,7.0,“hang,it,it_44,0.0,272.0,379.0,745.0,2.0,4.0,1.0,1.0
189,2.0,1.0,8.0,loose”,it,it_44,0.0,148.0,148.0,517.0,1.0,3.0,0.0,1.0
190,2.0,1.0,9.0,oppure,it,it_44,0.0,185.0,185.0,253.0,1.0,2.0,0.0,1.0
191,2.0,1.0,10.0,“shaka,it,it_44,0.0,484.0,484.0,931.0,1.0,3.0,0.0,1.0
192,2.0,1.0,11.0,brah”.,it,it_44,0.0,397.0,397.0,594.0,1.0,2.0,0.0,1.0
193,2.0,2.0,12.0,E’,it,it_44,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194,2.0,2.0,13.0,un,it,it_44,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,2.0,2.0,14.0,saluto,it,it_44,0.0,380.0,380.0,711.0,1.0,2.0,0.0,1.0
196,2.0,2.0,15.0,che,it,it_44,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,2.0,2.0,16.0,si,it,it_44,0.0,225.0,225.0,225.0,1.0,1.0,0.0,0.0
198,2.0,2.0,17.0,fa,it,it_44,0.0,96.0,96.0,96.0,1.0,1.0,0.0,0.0
199,2.0,2.0,18.0,con,it,it_44,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,2.0,2.0,19.0,pugno,it,it_44,0.0,217.0,217.0,730.0,1.0,3.0,0.0,1.0
201,2.0,2.0,20.0,chiuso,it,it_44,0.0,167.0,318.0,1006.0,2.0,5.0,1.0,1.0
202,2.0,2.0,21.0,e,it,it_44,0.0,221.0,221.0,221.0,1.0,1.0,0.0,0.0
203,2.0,2.0,22.0,pollice,it,it_44,0.0,300.0,300.0,1027.0,1.0,5.0,1.0,1.0
204,2.0,2.0,23.0,e,it,it_44,0.0,143.0,143.0,143.0,1.0,1.0,0.0,0.0
205,2.0,2.0,24.0,mignolo,it,it_44,0.0,223.0,302.0,867.0,2.0,5.0,1.0,1.0
206,2.0,2.0,25.0,"distesi,",it,it_44,0.0,311.0,425.0,825.0,2.0,4.0,1.0,1.0
207,2.0,2.0,26.0,e,it,it_44,0.0,97.0,97.0,97.0,1.0,1.0,0.0,0.0
208,2.0,2.0,27.0,simboleggia,it,it_44,0.0,166.0,356.0,953.0,2.0,5.0,1.0,1.0
209,2.0,2.0,28.0,uno,it,it_44,0.0,254.0,254.0,819.0,1.0,3.0,0.0,1.0
210,2.0,2.0,29.0,stato,it,it_44,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,2.0,2.0,30.0,di,it,it_44,0.0,221.0,221.0,221.0,1.0,1.0,0.0,0.0
212,2.0,2.0,31.0,pace,it,it_44,0.0,227.0,227.0,475.0,1.0,2.0,0.0,1.0
213,2.0,2.0,32.0,e,it,it_44,0.0,167.0,167.0,167.0,1.0,1.0,0.0,0.0
214,2.0,2.0,33.0,unità,it,it_44,0.0,213.0,213.0,582.0,1.0,3.0,0.0,1.0
215,2.0,2.0,34.0,tra,it,it_44,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,2.0,2.0,35.0,surfisti.,it,it_44,0.0,283.0,445.0,923.0,2.0,4.0,1.0,1.0
217,2.0,3.0,36.0,Secondo,it,it_44,0.0,272.0,272.0,409.0,1.0,2.0,0.0,1.0
218,2.0,3.0,37.0,la,it,it_44,0.0,211.0,211.0,542.0,1.0,3.0,0.0,1.0
219,2.0,3.0,38.0,leggenda,it,it_44,0.0,113.0,113.0,346.0,1.0,2.0,0.0,1.0
220,2.0,3.0,39.0,questa,it,it_44,0.0,229.0,314.0,487.0,2.0,3.0,1.0,1.0
221,2.0,3.0,40.0,forma,it,it_44,0.0,99.0,99.0,99.0,1.0,1.0,0.0,0.0
222,2.0,3.0,41.0,di,it,it_44,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223,2.0,3.0,42.0,saluto,it,it_44,0.0,290.0,290.0,725.0,1.0,3.0,1.0,1.0
224,2.0,3.0,43.0,nasce,it,it_44,0.0,130.0,349.0,457.0,2.0,3.0,0.0,1.0
225,2.0,3.0,44.0,nelle,it,it_44,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,2.0,3.0,45.0,"Hawaii,",it,it_44,0.0,241.0,241.0,521.0,1.0,2.0,0.0,1.0
227,2.0,3.0,46.0,e,it,it_44,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228,2.0,3.0,47.0,ad,it,it_44,0.0,257.0,257.0,535.0,1.0,2.0,0.0,1.0
229,2.0,3.0,48.0,esso,it,it_44,0.0,256.0,256.0,256.0,1.0,1.0,0.0,0.0
230,2.0,3.0,49.0,vengono,it,it_44,0.0,273.0,273.0,871.0,1.0,3.0,0.0,1.0
231,2.0,3.0,50.0,attribuiti,it,it_44,0.0,214.0,214.0,448.0,1.0,2.0,0.0,1.0
232,2.0,3.0,51.0,diversi,it,it_44,0.0,201.0,201.0,401.0,1.0,2.0,0.0,1.0
233,2.0,3.0,52.0,significati:,it,it_44,0.0,197.0,197.0,440.0,1.0,2.0,0.0,1.0
234,2.0,3.0,53.0,secondo,it,it_44,0.0,273.0,273.0,510.0,1.0,2.0,0.0,1.0
235,2.0,3.0,54.0,"molti,",it,it_44,0.0,183.0,183.0,1472.0,1.0,7.0,1.0,1.0
236,2.0,3.0,55.0,è,it,it_44,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237,2.0,3.0,56.0,considerato,it,it_44,0.0,174.0,255.0,1584.0,2.0,10.0,1.0,1.0
238,2.0,3.0,57.0,un,it,it_44,0.0,113.0,113.0,480.0,1.0,4.0,0.0,1.0
239,2.0,3.0,58.0,gesto,it,it_44,0.0,155.0,335.0,1325.0,2.0,5.0,1.0,1.0
240,2.0,3.0,59.0,utilizzato,it,it_44,0.0,83.0,83.0,1627.0,1.0,7.0,0.0,1.0
241,2.0,3.0,60.0,per,it,it_44,0.0,204.0,204.0,468.0,1.0,2.0,0.0,1.0
242,2.0,3.0,61.0,trasmettere,it,it_44,0.0,268.0,268.0,1210.0,1.0,5.0,1.0,1.0
243,2.0,3.0,62.0,tanto,it,it_44,0.0,243.0,243.0,1632.0,1.0,7.0,1.0,1.0
244,2.0,3.0,63.0,un,it,it_44,0.0,299.0,299.0,299.0,1.0,1.0,0.0,0.0
245,2.0,3.0,64.0,segno,it,it_44,0.0,353.0,353.0,1138.0,1.0,4.0,0.0,1.0
246,2.0,3.0,65.0,di,it,it_44,0.0,138.0,138.0,138.0,1.0,1.0,0.0,0.0
247,2.0,3.0,66.0,amicizia,it,it_44,0.0,126.0,126.0,687.0,1.0,3.0,0.0,1.0
