,trialid,sentnum,ianum,ia,lang,uniform_id,skip,firstfix.dur,firstrun.dur,dur,firstrun.nfix,nfix,refix,reread
89,1.0,6.0,90.0,"transizioni,",it,it_38,0.0,280.0,607.0,940.0,2.0,3.0,1.0,1.0
90,1.0,6.0,91.0,come,it,it_38,0.0,116.0,116.0,116.0,1.0,1.0,0.0,0.0
91,1.0,6.0,92.0,il,it,it_38,0.0,262.0,262.0,262.0,1.0,1.0,0.0,0.0
92,1.0,6.0,93.0,progredire,it,it_38,0.0,220.0,220.0,417.0,1.0,2.0,0.0,1.0
93,1.0,6.0,94.0,da,it,it_38,0.0,242.0,242.0,242.0,1.0,1.0,0.0,0.0
94,1.0,6.0,95.0,una,it,it_38,0.0,261.0,261.0,261.0,1.0,1.0,0.0,0.0
95,1.0,6.0,96.0,condizione,it,it_38,0.0,224.0,224.0,426.0,1.0,2.0,0.0,1.0
96,1.0,6.0,97.0,all’,it,it_38,0.0,160.0,160.0,216.0,1.0,2.0,0.0,1.0
97,1.0,6.0,98.0,"altra,",it,it_38,0.0,131.0,131.0,131.0,1.0,1.0,0.0,0.0
98,1.0,6.0,99.0,da,it,it_38,0.0,210.0,210.0,210.0,1.0,1.0,0.0,0.0
99,1.0,6.0,100.0,una,it,it_38,0.0,130.0,130.0,130.0,1.0,1.0,0.0,0.0
100,1.0,6.0,101.0,visione,it,it_38,0.0,211.0,211.0,491.0,1.0,3.0,0.0,1.0
101,1.0,6.0,102.0,"all’altra,",it,it_38,0.0,246.0,246.0,246.0,1.0,1.0,0.0,0.0
102,1.0,6.0,103.0,e,it,it_38,0.0,210.0,210.0,210.0,1.0,1.0,0.0,0.0
103,1.0,6.0,104.0,la,it,it_38,0.0,226.0,226.0,226.0,1.0,1.0,0.0,0.0
104,1.0,6.0,105.0,crescita,it,it_38,0.0,241.0,241.0,461.0,1.0,2.0,0.0,1.0
105,1.0,6.0,106.0,dalla,it,it_38,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,1.0,6.0,107.0,giovinezza,it,it_38,0.0,312.0,434.0,794.0,2.0,3.0,1.0,1.0
107,1.0,6.0,108.0,fino,it,it_38,0.0,170.0,170.0,170.0,1.0,1.0,0.0,0.0
108,1.0,6.0,109.0,all’età,it,it_38,0.0,222.0,222.0,962.0,1.0,4.0,1.0,1.0
109,1.0,6.0,110.0,adulta.,it,it_38,0.0,632.0,632.0,861.0,1.0,2.0,0.0,1.0
110,1.0,7.0,111.0,Dunque,it,it_38,0.0,189.0,189.0,189.0,1.0,1.0,0.0,0.0
111,1.0,7.0,112.0,Giano,it,it_38,0.0,292.0,292.0,485.0,1.0,2.0,0.0,1.0
112,1.0,7.0,113.0,era,it,it_38,0.0,192.0,192.0,312.0,1.0,2.0,0.0,1.0
113,1.0,7.0,114.0,celebrato,it,it_38,0.0,151.0,151.0,285.0,1.0,2.0,0.0,1.0
114,1.0,7.0,115.0,all’inizio,it,it_38,0.0,381.0,381.0,1038.0,1.0,4.0,0.0,1.0
115,1.0,7.0,116.0,del,it,it_38,0.0,195.0,195.0,732.0,1.0,4.0,0.0,1.0
116,1.0,7.0,117.0,raccolto,it,it_38,0.0,123.0,123.0,2528.0,1.0,10.0,0.0,1.0
117,1.0,7.0,118.0,e,it,it_38,0.0,141.0,141.0,141.0,1.0,1.0,0.0,0.0
118,1.0,7.0,119.0,al,it,it_38,0.0,390.0,390.0,622.0,1.0,2.0,0.0,1.0
119,1.0,7.0,120.0,tempo,it,it_38,0.0,252.0,252.0,1019.0,1.0,4.0,0.0,1.0
120,1.0,7.0,121.0,della,it,it_38,0.0,234.0,234.0,592.0,1.0,2.0,0.0,1.0
121,1.0,7.0,122.0,"semina,",it,it_38,0.0,411.0,411.0,1221.0,1.0,4.0,1.0,1.0
122,1.0,7.0,123.0,così,it,it_38,0.0,204.0,204.0,204.0,1.0,1.0,0.0,0.0
123,1.0,7.0,124.0,come,it,it_38,0.0,267.0,267.0,522.0,1.0,2.0,0.0,1.0
124,1.0,7.0,125.0,in,it,it_38,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,1.0,7.0,126.0,occasione,it,it_38,0.0,225.0,494.0,1150.0,2.0,5.0,1.0,1.0
126,1.0,7.0,127.0,di,it,it_38,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,1.0,7.0,128.0,"matrimoni,",it,it_38,0.0,485.0,485.0,1179.0,1.0,3.0,0.0,1.0
128,1.0,7.0,129.0,"morti,",it,it_38,0.0,231.0,231.0,490.0,1.0,2.0,0.0,1.0
129,1.0,7.0,130.0,e,it,it_38,0.0,254.0,254.0,254.0,1.0,1.0,0.0,0.0
130,1.0,7.0,131.0,altri,it,it_38,0.0,382.0,382.0,1198.0,1.0,3.0,0.0,1.0
131,1.0,7.0,132.0,tipi,it,it_38,0.0,154.0,154.0,401.0,1.0,2.0,0.0,1.0
132,1.0,7.0,133.0,di,it,it_38,0.0,185.0,185.0,185.0,1.0,1.0,0.0,0.0
133,1.0,7.0,134.0,inizi.,it,it_38,0.0,296.0,296.0,581.0,1.0,2.0,0.0,1.0
134,1.0,8.0,135.0,Giano,it,it_38,0.0,144.0,144.0,570.0,1.0,3.0,0.0,1.0
135,1.0,8.0,136.0,non,it,it_38,0.0,400.0,400.0,470.0,1.0,2.0,0.0,1.0
136,1.0,8.0,137.0,aveva,it,it_38,0.0,190.0,190.0,190.0,1.0,1.0,0.0,0.0
137,1.0,8.0,138.0,sacerdoti,it,it_38,0.0,233.0,233.0,233.0,1.0,1.0,0.0,0.0
138,1.0,8.0,139.0,specificatamente,it,it_38,0.0,433.0,433.0,433.0,1.0,1.0,0.0,0.0
139,1.0,8.0,140.0,assegnati,it,it_38,0.0,238.0,406.0,406.0,2.0,2.0,1.0,0.0
140,1.0,8.0,141.0,a,it,it_38,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,1.0,8.0,142.0,"sé,",it,it_38,0.0,269.0,269.0,269.0,1.0,1.0,0.0,0.0
142,1.0,8.0,143.0,ma,it,it_38,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,1.0,8.0,144.0,l’alto,it,it_38,0.0,213.0,213.0,213.0,1.0,1.0,0.0,0.0
144,1.0,8.0,145.0,sacerdote,it,it_38,0.0,266.0,266.0,266.0,1.0,1.0,0.0,0.0
145,1.0,8.0,146.0,stesso,it,it_38,0.0,320.0,320.0,320.0,1.0,1.0,0.0,0.0
146,1.0,8.0,147.0,presiedeva,it,it_38,0.0,222.0,512.0,512.0,2.0,2.0,1.0,0.0
147,1.0,8.0,148.0,le,it,it_38,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,1.0,8.0,149.0,sue,it,it_38,0.0,151.0,151.0,151.0,1.0,1.0,0.0,0.0
149,1.0,8.0,150.0,cerimonie.,it,it_38,0.0,269.0,269.0,1478.0,1.0,4.0,1.0,1.0
150,1.0,9.0,151.0,Giano,it,it_38,0.0,70.0,70.0,253.0,1.0,2.0,0.0,1.0
151,1.0,9.0,152.0,rappresentava,it,it_38,0.0,270.0,270.0,1212.0,1.0,6.0,1.0,1.0
152,1.0,9.0,153.0,la,it,it_38,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,1.0,9.0,154.0,via,it,it_38,0.0,113.0,113.0,113.0,1.0,1.0,0.0,0.0
154,1.0,9.0,155.0,di,it,it_38,0.0,196.0,196.0,459.0,1.0,2.0,0.0,1.0
155,1.0,9.0,156.0,mezzo,it,it_38,0.0,183.0,183.0,277.0,1.0,2.0,0.0,1.0
156,1.0,9.0,157.0,tra,it,it_38,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157,1.0,9.0,158.0,civiltà,it,it_38,0.0,205.0,253.0,736.0,2.0,4.0,1.0,1.0
158,1.0,9.0,159.0,e,it,it_38,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,1.0,9.0,160.0,"barbarie,",it,it_38,0.0,451.0,451.0,1276.0,1.0,5.0,1.0,1.0
160,1.0,9.0,161.0,spazio,it,it_38,0.0,286.0,286.0,1048.0,1.0,5.0,0.0,1.0
161,1.0,9.0,162.0,urbano,it,it_38,0.0,282.0,282.0,776.0,1.0,3.0,0.0,1.0
162,1.0,9.0,163.0,e,it,it_38,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,1.0,9.0,164.0,"rurale,",it,it_38,0.0,532.0,532.0,826.0,1.0,3.0,0.0,1.0
164,1.0,9.0,165.0,giovinezza,it,it_38,0.0,338.0,338.0,338.0,1.0,1.0,0.0,0.0
165,1.0,9.0,166.0,e,it,it_38,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166,1.0,9.0,167.0,età,it,it_38,0.0,172.0,172.0,172.0,1.0,1.0,0.0,0.0
167,1.0,9.0,168.0,adulta.,it,it_38,0.0,248.0,248.0,248.0,1.0,1.0,0.0,0.0
168,1.0,10.0,169.0,Gli,it,it_38,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,1.0,10.0,170.0,antichi,it,it_38,0.0,227.0,227.0,500.0,1.0,3.0,0.0,1.0
170,1.0,10.0,171.0,greci,it,it_38,0.0,119.0,119.0,119.0,1.0,1.0,0.0,0.0
171,1.0,10.0,172.0,non,it,it_38,0.0,121.0,121.0,529.0,1.0,3.0,0.0,1.0
172,1.0,10.0,173.0,avevano,it,it_38,0.0,214.0,214.0,433.0,1.0,2.0,0.0,1.0
173,1.0,10.0,174.0,un,it,it_38,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174,1.0,10.0,175.0,equivalente,it,it_38,0.0,235.0,235.0,476.0,1.0,2.0,0.0,1.0
175,1.0,10.0,176.0,di,it,it_38,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,1.0,10.0,177.0,"Giano,",it,it_38,0.0,346.0,346.0,346.0,1.0,1.0,0.0,0.0
177,1.0,10.0,178.0,che,it,it_38,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178,1.0,10.0,179.0,i,it,it_38,0.0,589.0,589.0,589.0,1.0,1.0,0.0,0.0
179,1.0,10.0,180.0,Romani,it,it_38,0.0,128.0,128.0,128.0,1.0,1.0,0.0,0.0
180,1.0,10.0,181.0,sostenevano,it,it_38,0.0,223.0,223.0,223.0,1.0,1.0,0.0,0.0
181,1.0,10.0,182.0,appartenere,it,it_38,0.0,432.0,707.0,777.0,2.0,3.0,1.0,1.0
182,1.0,10.0,183.0,distintamente,it,it_38,0.0,161.0,161.0,292.0,1.0,2.0,0.0,1.0
183,1.0,10.0,184.0,a,it,it_38,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184,1.0,10.0,185.0,loro.,it,it_38,0.0,157.0,157.0,157.0,1.0,1.0,0.0,0.0
185,3.0,1.0,1.0,Negli,it,it_38,0.0,140.0,140.0,140.0,1.0,1.0,0.0,0.0
186,3.0,1.0,2.0,sport,it,it_38,0.0,97.0,299.0,515.0,2.0,3.0,1.0,1.0
187,3.0,1.0,3.0,competitivi,it,it_38,0.0,165.0,395.0,622.0,3.0,4.0,1.0,1.0
188,3.0,1.0,4.0,il,it,it_38,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189,3.0,1.0,5.0,doping,it,it_38,0.0,233.0,233.0,233.0,1.0,1.0,0.0,0.0
190,3.0,1.0,6.0,consiste,it,it_38,0.0,113.0,297.0,549.0,2.0,3.0,1.0,1.0
191,3.0,1.0,7.0,"nell’utilizzo,",it,it_38,0.0,220.0,351.0,761.0,2.0,4.0,1.0,1.0
192,3.0,1.0,8.0,da,it,it_38,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193,3.0,1.0,9.0,parte,it,it_38,0.0,369.0,369.0,1035.0,1.0,4.0,0.0,1.0
194,3.0,1.0,10.0,di,it,it_38,0.0,195.0,195.0,195.0,1.0,1.0,0.0,0.0
195,3.0,1.0,11.0,"atleti,",it,it_38,0.0,275.0,275.0,835.0,1.0,4.0,0.0,1.0
196,3.0,1.0,12.0,di,it,it_38,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,3.0,1.0,13.0,sostanze,it,it_38,0.0,163.0,360.0,1050.0,2.0,5.0,1.0,1.0
198,3.0,1.0,14.0,proibite,it,it_38,0.0,296.0,296.0,1237.0,1.0,5.0,0.0,1.0
199,3.0,1.0,15.0,in,it,it_38,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,3.0,1.0,16.0,grado,it,it_38,0.0,238.0,238.0,785.0,1.0,4.0,0.0,1.0
201,3.0,1.0,17.0,di,it,it_38,0.0,258.0,258.0,496.0,1.0,2.0,0.0,1.0
202,3.0,1.0,18.0,incrementare,it,it_38,0.0,318.0,437.0,706.0,2.0,3.0,1.0,1.0
203,3.0,1.0,19.0,il,it,it_38,0.0,118.0,118.0,238.0,1.0,2.0,0.0,1.0
204,3.0,1.0,20.0,rendimento,it,it_38,0.0,354.0,354.0,687.0,1.0,3.0,1.0,1.0
205,3.0,1.0,21.0,agonistico.,it,it_38,0.0,222.0,421.0,707.0,2.0,3.0,1.0,1.0
206,3.0,2.0,22.0,Il,it,it_38,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207,3.0,2.0,23.0,termine,it,it_38,0.0,239.0,239.0,444.0,1.0,2.0,0.0,1.0
208,3.0,2.0,24.0,“doping”,it,it_38,0.0,274.0,274.0,1014.0,1.0,5.0,1.0,1.0
209,3.0,2.0,25.0,è,it,it_38,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,3.0,2.0,26.0,ampiamente,it,it_38,0.0,189.0,349.0,857.0,2.0,4.0,1.0,1.0
211,3.0,2.0,27.0,usato,it,it_38,0.0,335.0,335.0,529.0,1.0,2.0,0.0,1.0
212,3.0,2.0,28.0,dalle,it,it_38,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213,3.0,2.0,29.0,organizzazioni,it,it_38,0.0,381.0,541.0,760.0,2.0,3.0,1.0,1.0
214,3.0,2.0,30.0,che,it,it_38,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,3.0,2.0,31.0,regolano,it,it_38,0.0,298.0,721.0,887.0,2.0,3.0,1.0,1.0
216,3.0,2.0,32.0,le,it,it_38,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217,3.0,2.0,33.0,competizioni,it,it_38,0.0,82.0,300.0,604.0,2.0,4.0,1.0,1.0
218,3.0,2.0,34.0,sportive.,it,it_38,0.0,279.0,279.0,546.0,1.0,2.0,0.0,1.0
219,3.0,3.0,35.0,L’uso,it,it_38,0.0,221.0,221.0,353.0,1.0,2.0,0.0,1.0
220,3.0,3.0,36.0,di,it,it_38,0.0,154.0,154.0,154.0,1.0,1.0,0.0,0.0
221,3.0,3.0,37.0,droghe,it,it_38,0.0,312.0,312.0,461.0,1.0,2.0,0.0,1.0
222,3.0,3.0,38.0,al,it,it_38,0.0,151.0,151.0,151.0,1.0,1.0,0.0,0.0
223,3.0,3.0,39.0,fine,it,it_38,0.0,228.0,228.0,228.0,1.0,1.0,0.0,0.0
224,3.0,8.0,199.0,di,it,it_38,0.0,289.0,289.0,515.0,1.0,2.0,0.0,1.0
225,3.0,8.0,200.0,droghe.,it,it_38,0.0,334.0,334.0,553.0,1.0,3.0,1.0,1.0
226,3.0,9.0,201.0,Le,it,it_38,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227,3.0,9.0,202.0,autorità,it,it_38,0.0,131.0,346.0,346.0,2.0,2.0,1.0,0.0
228,3.0,9.0,203.0,anti-,it,it_38,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229,3.0,9.0,204.0,doping,it,it_38,0.0,309.0,309.0,309.0,1.0,1.0,0.0,0.0
230,3.0,9.0,205.0,hanno,it,it_38,0.0,268.0,268.0,268.0,1.0,1.0,0.0,0.0
231,3.0,9.0,206.0,ripetutamente,it,it_38,0.0,228.0,228.0,228.0,1.0,1.0,0.0,0.0
232,3.0,9.0,207.0,enfatizzato,it,it_38,0.0,269.0,269.0,269.0,1.0,1.0,0.0,0.0
233,3.0,9.0,208.0,come,it,it_38,0.0,158.0,158.0,158.0,1.0,1.0,0.0,0.0
234,3.0,9.0,209.0,l’uso,it,it_38,0.0,402.0,402.0,402.0,1.0,1.0,0.0,0.0
235,3.0,9.0,210.0,di,it,it_38,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236,3.0,9.0,211.0,sostanze,it,it_38,0.0,278.0,278.0,278.0,1.0,1.0,0.0,0.0
237,3.0,9.0,212.0,dopanti,it,it_38,0.0,321.0,321.0,321.0,1.0,1.0,0.0,0.0
238,3.0,9.0,213.0,sia,it,it_38,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239,3.0,9.0,214.0,contro,it,it_38,0.0,259.0,259.0,259.0,1.0,1.0,0.0,0.0
240,3.0,9.0,215.0,lo,it,it_38,0.0,402.0,402.0,826.0,1.0,3.0,1.0,1.0
241,3.0,9.0,216.0,“spirito,it,it_38,0.0,172.0,172.0,355.0,1.0,2.0,0.0,1.0
242,3.0,9.0,217.0,sportivo”.,it,it_38,0.0,109.0,805.0,2103.0,3.0,9.0,1.0,1.0
243,3.0,8.0,166.0,Le,it,it_38,0.0,124.0,124.0,124.0,1.0,1.0,0.0,0.0
244,3.0,8.0,167.0,ragioni,it,it_38,0.0,192.0,192.0,522.0,1.0,2.0,0.0,1.0
245,3.0,3.0,40.0,di,it,it_38,0.0,298.0,298.0,298.0,1.0,1.0,0.0,0.0
246,3.0,3.0,41.0,migliore,it,it_38,0.0,270.0,270.0,513.0,1.0,2.0,0.0,1.0
247,3.0,3.0,42.0,la,it,it_38,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
